0;5166.0;-15;5;2579
0;5343.0;870;15;2579
0;5353.0;870;15;null
0;5353.0;870;15;null
0;5530.0;-15;5;null
0;5540.0;-15;5;2580
0;5719.0;880;15;2580
0;5729.0;880;15;null
0;5908.0;-15;5;null
0;5908.0;-15;5;null
1;5908.0;1015;5;null
1;5935.0;880;15;null
1;5945.0;880;15;2580
1;5972.0;1015;5;2580
1;5982.0;1015;5;null
0;5982.0;-15;5;null
0;5982.0;-15;5;null
0;5992.0;-15;5;2581
0;6009.0;70;25;2581
0;6019.0;70;25;null
1;6082.0;700;75;null
1;6092.0;700;75;2480
1;6212.0;100;25;2480
1;6222.0;100;25;null
1;6341.0;695;75;null
1;6351.0;695;75;1683
1;6464.0;130;25;1683
1;6474.0;130;25;null
1;6589.0;705;75;null
1;6599.0;705;75;1038
1;6704.0;180;25;1038
1;6714.0;180;25;null
1;6714.0;180;25;null
1;6818.0;700;75;null
1;6828.0;700;75;789
1;6891.0;1015;5;789
1;6901.0;1015;5;null
0;6901.0;70;25;null
0;6918.0;-15;5;null
0;6928.0;-15;5;2582
0;6985.0;270;25;2582
0;6995.0;270;25;null
0;6995.0;270;25;null
0;7052.0;-15;5;null
0;7062.0;-15;5;2583
0;7167.0;510;25;2583
0;7177.0;510;25;null
0;7177.0;510;25;null
0;7282.0;-15;5;null
0;7292.0;-15;5;2584
0;7399.0;520;25;2584
0;7409.0;520;25;null
0;7409.0;520;25;null
0;7516.0;-15;5;null
0;7526.0;-15;5;2585
0;7663.0;670;25;2585
0;7673.0;670;25;null
0;7673.0;670;25;null
0;7810.0;-15;5;null
0;7820.0;-15;5;2586
0;7963.0;700;25;2586
0;7973.0;700;25;null
0;7973.0;700;25;null
0;8116.0;-15;5;null
0;8126.0;-15;5;2587
0;8321.0;960;25;2587
0;8331.0;960;25;null
0;8331.0;960;25;null
0;8526.0;-15;5;null
0;8536.0;-15;5;2588
0;8733.0;970;25;2588
0;8743.0;970;25;null
0;8743.0;970;25;null
0;8940.0;-15;5;null
0;8950.0;-15;5;2589
0;8981.0;140;35;2589
0;8991.0;140;35;null
0;8991.0;140;35;null
0;9022.0;-15;5;null
0;9032.0;-15;5;2590
0;9065.0;150;35;2590
0;9075.0;150;35;null
0;9075.0;150;35;null
0;9108.0;-15;5;null
0;9118.0;-15;5;2591
0;9171.0;250;35;2591
0;9181.0;250;35;null
0;9181.0;250;35;null
0;9234.0;-15;5;null
0;9244.0;-15;5;2592
0;9299.0;260;35;2592
0;9309.0;260;35;null
0;9309.0;260;35;null
0;9364.0;-15;5;null
0;9374.0;-15;5;2593
0;9449.0;360;35;2593
0;9459.0;360;35;null
0;9459.0;360;35;null
0;9534.0;-15;5;null
0;9544.0;-15;5;2594
0;9629.0;410;35;2594
0;9639.0;410;35;null
0;9639.0;410;35;null
0;9724.0;-15;5;null
0;9734.0;-15;5;2595
0;9841.0;520;35;2595
0;9851.0;520;35;null
0;9851.0;520;35;null
0;9958.0;-15;5;null
0;9968.0;-15;5;2596
0;10077.0;530;35;2596
0;10087.0;530;35;null
0;10087.0;530;35;null
0;10196.0;-15;5;null
0;10206.0;-15;5;2597
0;10367.0;790;35;2597
0;10377.0;790;35;null
0;10377.0;790;35;null
0;10538.0;-15;5;null
0;10548.0;-15;5;2598
0;10745.0;970;35;2598
0;10755.0;970;35;null
0;10755.0;970;35;null
0;10952.0;-15;5;null
0;10962.0;-15;5;2599
0;10967.0;10;45;2599
0;10977.0;10;45;null
0;10977.0;10;45;null
0;10982.0;-15;5;null
0;10992.0;-15;5;2600
0;10999.0;20;45;2600
0;11009.0;20;45;null
0;11009.0;20;45;null
0;11016.0;-15;5;null
0;11026.0;-15;5;2601
0;11035.0;30;45;2601
0;11045.0;30;45;null
0;11045.0;30;45;null
0;11054.0;-15;5;null
0;11064.0;-15;5;2602
0;11107.0;200;45;2602
0;11117.0;200;45;null
0;11117.0;200;45;null
0;11160.0;-15;5;null
0;11170.0;-15;5;2603
0;11229.0;280;45;2603
0;11239.0;280;45;null
0;11239.0;280;45;null
0;11298.0;-15;5;null
0;11308.0;-15;5;2604
0;11435.0;620;45;2604
0;11445.0;620;45;null
0;11445.0;620;45;null
0;11572.0;-15;5;null
0;11582.0;-15;5;2605
0;11719.0;670;45;2605
0;11729.0;670;45;null
0;11729.0;670;45;null
0;11866.0;-15;5;null
0;11876.0;-15;5;2606
0;12019.0;700;45;2606
0;12029.0;700;45;null
0;12029.0;700;45;null
0;12172.0;-15;5;null
0;12182.0;-15;5;2607
0;12337.0;760;45;2607
0;12347.0;760;45;null
0;12347.0;760;45;null
0;12502.0;-15;5;null
0;12512.0;-15;5;2608
0;12669.0;770;45;2608
0;12679.0;770;45;null
0;12679.0;770;45;null
0;12836.0;-15;5;null
0;12846.0;-15;5;2609
0;13043.0;970;45;2609
0;13053.0;970;45;null
0;13053.0;970;45;null
0;13250.0;-15;5;null
0;13260.0;-15;5;2610
0;13283.0;100;55;2610
0;13293.0;100;55;null
0;13316.0;-15;5;null
0;13316.0;-15;5;null
1;13316.0;1015;5;null
1;13499.0;100;55;null
1;13509.0;100;55;2610
1;13692.0;1015;5;2610
1;13702.0;1015;5;null
1;13806.0;495;15;null
1;13816.0;495;15;2309
1;13859.0;280;55;2309
1;13869.0;280;55;null
1;13911.0;490;15;null
1;13921.0;490;15;1087
1;13951.0;340;55;1087
1;13961.0;340;55;null
1;13994.0;505;15;null
1;14004.0;505;15;2137
1;14015.0;450;55;2137
1;14025.0;450;55;null
1;14035.0;500;15;null
1;14045.0;500;15;1967
1;14053.0;460;55;1967
1;14063.0;460;55;null
1;14063.0;460;55;null
1;14070.0;495;15;null
1;14080.0;495;15;10
1;14184.0;1015;5;10
1;14194.0;1015;5;null
1;14194.0;1015;5;null
1;14311.0;430;15;null
1;14321.0;430;15;2573
1;14438.0;1015;5;2573
1;14448.0;1015;5;null
1;14448.0;1015;5;null
1;14601.0;250;35;null
1;14611.0;250;35;2591
1;14764.0;1015;5;2591
1;14774.0;1015;5;null
1;14774.0;1015;5;null
1;14857.0;600;15;null
1;14867.0;600;15;2574
1;14950.0;1015;5;2574
1;14960.0;1015;5;null
1;15155.0;40;25;null
1;15165.0;40;25;2205
1;15271.0;570;55;2205
1;15281.0;570;55;null
1;15388.0;35;25;null
1;15398.0;35;25;1928
1;15507.0;580;55;1928
1;15517.0;580;55;null
1;15627.0;30;25;null
1;15637.0;30;25;1578
1;15799.0;840;55;1578
1;15809.0;840;55;null
1;15968.0;45;25;null
1;15978.0;45;25;1954
1;16145.0;880;55;1954
1;16155.0;880;55;null
1;16323.0;40;25;null
1;16333.0;40;25;1086
1;16505.0;900;55;1086
1;16515.0;900;55;null
1;16515.0;900;55;null
1;16688.0;35;25;null
1;16698.0;35;25;1055
1;16894.0;1015;5;1055
1;16904.0;1015;5;null
1;16904.0;1015;5;null
1;17101.0;30;45;null
1;17111.0;30;45;2601
1;17308.0;1015;5;2601
1;17318.0;1015;5;null
1;17318.0;1015;5;null
1;17493.0;140;35;null
1;17503.0;140;35;2589
1;17678.0;1015;5;2589
1;17688.0;1015;5;null
1;17688.0;1015;5;null
1;17880.0;55;25;null
1;17890.0;55;25;1789
1;18082.0;1015;5;1789
1;18092.0;1015;5;null
1;18092.0;1015;5;null
1;18169.0;630;5;null
1;18179.0;630;5;2568
1;18256.0;1015;5;2568
1;18266.0;1015;5;null
1;18266.0;1015;5;null
1;18295.0;870;15;null
1;18305.0;870;15;2579
1;18334.0;1015;5;2579
1;18344.0;1015;5;null
1;18502.0;225;55;null
1;18512.0;225;55;1825
1;18551.0;30;65;1825
1;18561.0;30;65;null
1;18602.0;235;55;null
1;18612.0;235;55;1931
1;18651.0;40;65;1931
1;18661.0;40;65;null
1;18699.0;230;55;null
1;18709.0;230;55;1220
1;18723.0;300;65;1220
1;18733.0;300;65;null
1;18745.0;240;55;null
1;18755.0;240;55;1150
1;18819.0;560;65;1150
1;18829.0;560;65;null
1;18829.0;560;65;null
1;18894.0;235;55;null
1;18904.0;235;55;988
1;19060.0;1015;5;988
1;19070.0;1015;5;null
1;19070.0;1015;5;null
1;19127.0;730;5;null
1;19137.0;730;5;2569
1;19194.0;1015;5;2569
1;19204.0;1015;5;null
1;19332.0;375;45;null
1;19342.0;375;45;2371
1;19389.0;610;65;2371
1;19399.0;610;65;null
1;19447.0;370;45;null
1;19457.0;370;45;1263
1;19531.0;740;65;1263
1;19541.0;740;65;null
1;19611.0;390;45;null
1;19621.0;390;45;2527
1;19697.0;770;65;2527
1;19707.0;770;65;null
1;19784.0;385;45;null
1;19794.0;385;45;2516
1;19877.0;800;65;2516
1;19887.0;800;65;null
1;19971.0;380;45;null
1;19981.0;380;45;1295
1;20083.0;890;65;1295
1;20093.0;890;65;null
1;20093.0;890;65;null
1;20196.0;375;45;null
1;20206.0;375;45;1246
1;20334.0;1015;5;1246
1;20344.0;1015;5;null
1;20344.0;1015;5;null
1;20517.0;150;15;null
1;20527.0;150;15;2571
1;20700.0;1015;5;2571
1;20710.0;1015;5;null
1;20710.0;1015;5;null
1;20763.0;750;15;null
1;20773.0;750;15;2578
1;20826.0;1015;5;2578
1;20836.0;1015;5;null
1;20836.0;1015;5;null
1;20937.0;510;25;null
1;20947.0;510;25;2583
1;21048.0;1015;5;2583
1;21058.0;1015;5;null
1;21058.0;1015;5;null
1;21067.0;970;45;null
1;21077.0;970;45;2609
1;21086.0;1015;5;2609
1;21096.0;1015;5;null
1;21136.0;815;35;null
1;21146.0;815;35;2251
1;21169.0;930;65;2251
1;21179.0;930;65;null
1;21179.0;930;65;null
1;21201.0;820;35;null
1;21211.0;820;35;2056
1;21250.0;1015;5;2056
1;21260.0;1015;5;null
1;21278.0;925;55;null
1;21288.0;925;55;2329
1;21291.0;940;65;2329
1;21301.0;940;65;null
1;21302.0;940;55;null
1;21312.0;940;55;2113
1;21314.0;950;65;2113
1;21324.0;950;65;null
1;21327.0;935;55;null
1;21337.0;935;55;2012
1;21466.0;290;75;2012
1;21476.0;290;75;null
1;21476.0;290;75;null
1;21604.0;930;55;null
1;21614.0;930;55;1777
1;21631.0;1015;5;1777
1;21641.0;1015;5;null
1;21641.0;1015;5;null
1;21728.0;580;5;null
1;21738.0;580;5;2567
1;21825.0;1015;5;2567
1;21835.0;1015;5;null
1;22016.0;110;45;null
1;22026.0;110;45;621
1;22074.0;350;75;621
1;22084.0;350;75;null
1;22084.0;350;75;null
1;22131.0;115;45;null
1;22141.0;115;45;116
1;22321.0;1015;5;116
1;22331.0;1015;5;null
1;22331.0;1015;5;null
1;22498.0;180;5;null
1;22508.0;180;5;2563
1;22675.0;1015;5;2563
1;22685.0;1015;5;null
1;22685.0;1015;5;null
1;22784.0;520;25;null
1;22794.0;520;25;2584
1;22893.0;1015;5;2584
1;22903.0;1015;5;null
1;23070.0;180;35;null
1;23080.0;180;35;2157
1;23138.0;470;75;2157
1;23148.0;470;75;null
1;23205.0;185;35;null
1;23215.0;185;35;1913
1;23302.0;620;75;1913
1;23312.0;620;75;null
1;23397.0;195;35;null
1;23407.0;195;35;1833
1;23536.0;840;75;1833
1;23546.0;840;75;null
1;23546.0;840;75;null
1;23676.0;190;35;null
1;23686.0;190;35;1236
1;23851.0;1015;5;1236
1;23861.0;1015;5;null
1;23892.0;860;75;null
1;23902.0;860;75;2556
1;24038.0;180;85;2556
1;24048.0;180;85;null
1;24183.0;855;75;null
1;24193.0;855;75;2415
1;24324.0;200;85;2415
1;24334.0;200;85;null
1;24468.0;870;75;null
1;24478.0;870;75;2054
1;24578.0;370;85;2054
1;24588.0;370;85;null
1;24687.0;865;75;null
1;24697.0;865;75;1717
1;24786.0;420;85;1717
1;24796.0;420;85;null
1;24796.0;420;85;null
1;24884.0;860;75;null
1;24894.0;860;75;1039
1;24925.0;1015;5;1039
1;24935.0;1015;5;null
1;24935.0;1015;5;null
1;25084.0;270;25;null
1;25094.0;270;25;2582
1;25243.0;1015;5;2582
1;25253.0;1015;5;null
1;25253.0;1015;5;null
1;25322.0;670;25;null
1;25332.0;670;25;2585
1;25401.0;1015;5;2585
1;25411.0;1015;5;null
1;25491.0;615;95;null
1;25501.0;615;95;2039
1;25532.0;460;85;2039
1;25542.0;460;85;null
1;25572.0;610;95;null
1;25582.0;610;95;1920
1;25592.0;560;85;1920
1;25602.0;560;85;null
1;25616.0;630;95;null
1;25626.0;630;95;2129
1;25638.0;570;85;2129
1;25648.0;570;85;null
1;25659.0;625;95;null
1;25669.0;625;95;1883
1;25670.0;630;85;1883
1;25680.0;630;85;null
1;25682.0;620;95;null
1;25692.0;620;95;855
1;25696.0;640;85;855
1;25706.0;640;85;null
1;25706.0;640;85;null
1;25711.0;615;95;null
1;25721.0;615;95;775
1;25801.0;1015;5;775
1;25811.0;1015;5;null
1;25811.0;1015;5;null
1;25860.0;770;45;null
1;25870.0;770;45;2608
1;25919.0;1015;5;2608
1;25929.0;1015;5;null
1;25929.0;1015;5;null
1;26116.0;80;95;null
1;26126.0;80;95;2236
1;26313.0;1015;5;2236
1;26323.0;1015;5;null
1;26323.0;1015;5;null
1;26428.0;490;75;null
1;26438.0;490;75;2215
1;26543.0;1015;5;2215
1;26553.0;1015;5;null
1;26553.0;1015;5;null
1;26622.0;670;45;null
1;26632.0;670;45;2605
1;26701.0;1015;5;2605
1;26711.0;1015;5;null
1;26711.0;1015;5;null
1;26912.0;10;45;null
1;26922.0;10;45;2599
1;27123.0;1015;5;2599
1;27133.0;1015;5;null
1;27133.0;1015;5;null
1;27322.0;70;5;null
1;27332.0;70;5;2562
1;27521.0;1015;5;2562
1;27531.0;1015;5;null
1;27731.0;15;25;null
1;27741.0;15;25;2383
1;27868.0;650;85;2383
1;27878.0;650;85;null
1;27878.0;650;85;null
1;28004.0;20;25;null
1;28014.0;20;25;2360
1;28213.0;1015;5;2360
1;28223.0;1015;5;null
1;28223.0;1015;5;null
1;28278.0;740;15;null
1;28288.0;740;15;2577
1;28343.0;1015;5;2577
1;28353.0;1015;5;null
1;28353.0;1015;5;null
1;28362.0;970;25;null
1;28372.0;970;25;2588
1;28381.0;1015;5;2588
1;28391.0;1015;5;null
1;28391.0;1015;5;null
1;28470.0;620;45;null
1;28480.0;620;45;2604
1;28559.0;1015;5;2604
1;28569.0;1015;5;null
1;28620.0;760;5;null
1;28630.0;760;5;2427
1;28638.0;730;85;2427
1;28648.0;730;85;null
1;28656.0;765;5;null
1;28666.0;765;5;2426
1;28677.0;820;85;2426
1;28687.0;820;85;null
1;28695.0;780;5;null
1;28705.0;780;5;2319
1;28715.0;830;85;2319
1;28725.0;830;85;null
1;28736.0;775;5;null
1;28746.0;775;5;2146
1;28785.0;970;85;2146
1;28795.0;970;85;null
1;28795.0;970;85;null
1;28835.0;770;5;null
1;28845.0;770;5;1620
1;28894.0;1015;5;1620
1;28904.0;1015;5;null
1;28941.0;830;15;null
1;28951.0;830;15;2256
1;28981.0;980;85;2256
1;28991.0;980;85;null
1;29019.0;840;15;null
1;29029.0;840;15;2303
1;29173.0;120;95;2303
1;29183.0;120;95;null
1;29326.0;835;15;null
1;29336.0;835;15;2168
1;29453.0;250;95;2168
1;29463.0;250;95;null
1;29582.0;845;15;null
1;29592.0;845;15;1113
1;29709.0;260;95;1113
1;29719.0;260;95;null
1;29719.0;260;95;null
1;29835.0;840;15;null
1;29845.0;840;15;830
1;29880.0;1015;5;830
1;29890.0;1015;5;null
1;29890.0;1015;5;null
1;30074.0;95;45;null
1;30084.0;95;45;2156
1;30268.0;1015;5;2156
1;30278.0;1015;5;null
1;30278.0;1015;5;null
1;30441.0;200;5;null
1;30451.0;200;5;2564
1;30614.0;1015;5;2564
1;30624.0;1015;5;null
1;30693.0;670;65;null
1;30703.0;670;65;1957
1;30731.0;530;95;1957
1;30741.0;530;95;null
1;30770.0;675;65;null
1;30780.0;675;65;1926
1;30799.0;580;95;1926
1;30809.0;580;95;null
1;30831.0;690;65;null
1;30841.0;690;65;2229
1;30844.0;680;95;2229
1;30854.0;680;95;null
1;30857.0;685;65;null
1;30867.0;685;65;1640
1;30870.0;690;95;1640
1;30880.0;690;95;null
1;30880.0;690;95;null
1;30883.0;680;65;null
1;30893.0;680;65;1432
1;30960.0;1015;5;1432
1;30970.0;1015;5;null
